1 [('1196', 19.434477326451486), ('588', 18.40953104800188), ('1198', 17.605988173265253), ('595', 17.37353191289571), ('364', 16.24170696276926), ('2096', 15.58286559055442), ('318', 13.98574897177668), ('1270', 13.491145712196033), ('589', 13.150066993908883), ('1032', 12.318375983014016)] 
5851 [('2571', 35.28343782667385), ('480', 32.06959214739576), ('2916', 29.4978373122448), ('594', 29.2698821180752), ('1210', 27.89398468812168), ('1032', 27.107427700261237), ('1029', 25.942634030421036), ('457', 24.44833888488462), ('1036', 24.152901425139728), ('1291', 23.029350533398894)] 
5852 [('1198', 47.355717852078065), ('318', 42.46000281688813), ('593', 39.55513351385409), ('1704', 33.33897852690827), ('1617', 31.7035094763915), ('1210', 30.40865953798146), ('457', 29.523561446469532), ('50', 28.569144059442582), ('912', 27.258833071364275), ('1079', 26.214801403517768)] 
5853 [('589', 40.85778120886844), ('260', 37.6978901705737), ('1307', 31.070924954559988), ('1214', 27.91171444158031), ('1097', 24.30266715704878), ('3527', 22.27133544487397), ('780', 21.637464856569864), ('1198', 20.851690278147938), ('3471', 20.805626154493662), ('1527', 17.476526936723943)] 
5854 [('589', 56.49297903941317), ('2916', 55.247158702680515), ('733', 50.00475639669579), ('1370', 49.757612874648714), ('1573', 47.12813331042977), ('1552', 39.10268653483656), ('1610', 34.9916463360763), ('442', 34.944508134366), ('380', 29.754924750898695), ('608', 28.953673722676317)] 
5855 [('608', 24.294793695149018), ('318', 18.933912084092643), ('296', 17.27149473912181), ('593', 14.222811391433698), ('1617', 13.54183743013392), ('1265', 12.302468078553645), ('589', 12.141006877703042), ('2959', 11.378496602063784), ('50', 10.970181849438124), ('260', 10.95851286594508)] 
5856 [('1198', 26.92930332035568), ('1196', 23.25564460811487), ('1291', 17.78576602420293), ('1210', 16.365702945622107), ('480', 14.764816895172736), ('1610', 14.19151759460706), ('592', 14.078278186760834), ('1197', 13.87783547837549), ('2571', 13.819223253736403), ('457', 13.398954031872037)] 
5857 [('1198', 38.06018717493576), ('1270', 31.799253121003737), ('1580', 28.824971708772424), ('589', 28.35275850885803), ('2174', 25.716338861410208), ('1291', 25.194031169150733), ('1307', 25.00903477450724), ('1393', 24.812446576245645), ('1240', 24.698228875376245), ('1036', 22.80948327347593)] 
5858 [('608', 46.3806215763466), ('1036', 37.20888449393129), ('1240', 36.533809135639196), ('2571', 35.38514433816253), ('457', 32.14907319805877), ('1265', 31.39280789100465), ('2028', 30.22452246171679), ('1214', 29.70754697816633), ('593', 29.650274689925308), ('480', 28.364919403151383)] 
5859 [('608', 22.028453486591804), ('296', 19.32044082908795), ('1198', 17.07063412749855), ('318', 14.97232021538864), ('527', 14.862137588935566), ('260', 14.652284116984202), ('589', 12.366161398349483), ('1617', 11.605860910144335), ('1247', 11.56677539834443), ('457', 9.463231084559244)] 
5860 [('1270', 23.19209475013622), ('2915', 21.08862013554611), ('2716', 21.016809895050066), ('1968', 20.931479861928228), ('1197', 20.3949527332258), ('3039', 17.233252378657873), ('1777', 16.30660775789758), ('2100', 16.03701396970119), ('2470', 15.387594769651688), ('1923', 14.946424494548832)] 
5861 [('589', 28.705136173733976), ('457', 26.65087903337292), ('1079', 26.220001630561235), ('1265', 23.7044881721354), ('1394', 21.985135439960473), ('1198', 21.9238510705942), ('2571', 20.80645490948933), ('1617', 20.368382948263736), ('648', 20.129854443305057), ('1270', 20.002693740891583)] 
5862 [('2571', 60.358959483489826), ('260', 56.88643933884505), ('1240', 55.29515792227169), ('1210', 53.93048869046216), ('457', 45.84185145345527), ('1370', 44.83355974359578), ('2406', 41.30143551726008), ('1610', 38.51196160044847), ('733', 38.41845588309397), ('1552', 34.13050153683218)] 
5863 [('589', 12.796854062819758), ('1196', 11.685615703036742), ('2571', 10.826209172785658), ('1210', 10.668956842164024), ('480', 10.00933984512426), ('260', 8.882366118615083), ('457', 8.510045952404107), ('780', 7.843878101678908), ('1198', 7.810261997106036), ('1265', 6.719045890355754)] 
5864 [('1198', 28.19226735090397), ('608', 17.71685769950065), ('858', 17.110783848613455), ('589', 16.801705947977844), ('480', 16.188634657839092), ('457', 16.07552078637367), ('2571', 15.213778737612165), ('1036', 13.750664361973305), ('1210', 13.100970025219969), ('1270', 12.357500460448339)] 
5865 [('2571', 39.23642224142523), ('260', 37.804927412129295), ('2916', 35.43483636880266), ('480', 30.141743047280677), ('780', 25.90688940597058), ('541', 24.9991937610914), ('1580', 22.29133542739962), ('1270', 21.962865435786714), ('1527', 20.6765332979021), ('2640', 20.160662528074848)] 
5866 [('608', 12.509428741342365), ('904', 9.167535987868376), ('1252', 8.925688886415882), ('296', 8.664259754489919), ('858', 8.605290352571055), ('1617', 7.987300140648201), ('908', 7.758846071058706), ('903', 7.75302822194928), ('919', 7.679892218678578), ('593', 7.4892833042446645)] 
5867 [('2683', 16.20179109145104), ('2706', 16.14439452063822), ('2762', 15.802358568541404), ('2959', 11.215361769327084), ('2858', 10.861166565727588), ('3005', 8.290537423461759), ('2716', 7.865394634994747), ('2599', 7.732596378863371), ('2997', 7.7072968439216165), ('2541', 7.50855351695614)] 
5868 [('608', 28.53227098373003), ('593', 18.070574753129424), ('1196', 18.023640569178866), ('260', 17.38801880619054), ('2028', 16.97109261151131), ('1265', 14.608630736208887), ('2997', 13.384102805575349), ('1198', 13.334583203050544), ('1704', 13.009980511179375), ('589', 11.577373374838166)] 
5869 [('2571', 30.625078259992936), ('1198', 28.675913585050036), ('260', 24.432461905703313), ('457', 23.966668323272017), ('1580', 20.576978659838936), ('780', 18.1815543897774), ('1610', 18.12665062246766), ('1200', 18.037944142398793), ('608', 15.615557166036487), ('2858', 15.0564364624397)] 
5870 [('1196', 22.199608428756452), ('589', 20.622136229688078), ('1198', 19.99822112258817), ('1240', 17.55918924809025), ('50', 15.306970398743353), ('1210', 15.220719131174121), ('1200', 15.106453375855127), ('1265', 13.807147521002175), ('318', 13.205614760410416), ('457', 12.910453894710184)] 
5871 [('1198', 36.22780612714745), ('608', 31.14823305562854), ('1196', 29.30449161851176), ('1265', 25.66186235047851), ('1580', 22.946914800365363), ('593', 22.38718691342944), ('318', 21.113039859567746), ('2028', 20.866810130616813), ('1393', 20.748560803881148), ('1210', 20.49021851530632)] 
5872 [('457', 50.47632862271658), ('165', 43.41119808062167), ('2916', 43.407022525400514), ('2762', 36.88958627389859), ('1196', 36.60470034088856), ('1573', 32.244115263628295), ('2028', 29.11864656562092), ('296', 28.236310559992443), ('1198', 28.08289933567634), ('2997', 24.925284954686358)] 
5873 [('1198', 18.333459268170657), ('1036', 18.17770289149609), ('2571', 15.991401732413022), ('2916', 15.819833162124738), ('480', 14.423685989489544), ('1291', 14.062080732769651), ('1196', 13.598992419139211), ('1580', 12.54134595096635), ('780', 12.297401649876315), ('1240', 12.212568607033663)] 
5874 [('1198', 59.91815497827155), ('260', 55.31317293448853), ('2916', 52.318583369285456), ('608', 50.73887530804146), ('1240', 45.19159567258048), ('1036', 39.838151762977), ('1265', 39.59959919385734), ('593', 37.599522410496974), ('318', 37.371162052046316), ('1610', 34.692239364748794)] 
5875 [('260', 49.17533737551816), ('480', 48.73568788693832), ('457', 41.89112559689112), ('1580', 41.040546929171434), ('1240', 36.92985179056722), ('780', 36.81680092084793), ('608', 34.35974143794789), ('1265', 25.712092013624353), ('1270', 25.021784061298256), ('1610', 23.09437778043279)] 
5876 [('1198', 20.729759619388403), ('1196', 17.99661538234716), ('589', 16.773785036767972), ('1240', 13.608355062049299), ('2571', 12.695454005966363), ('1610', 10.765009970758703), ('1200', 10.695834045208302), ('1214', 10.385512064400695), ('457', 9.707211235695938), ('480', 9.243884805667731)] 
5877 [('2987', 7.889549495113277), ('2571', 6.745251314109074), ('1270', 6.14993791643235), ('2762', 6.076491392298254), ('1210', 6.009774018526991), ('1097', 5.772816080493244), ('1197', 5.664023992483411), ('260', 5.653920881411626), ('2997', 5.604768882744132), ('2858', 5.372627539623546)] 
5878 [('608', 59.39900465652016), ('457', 55.504954677186724), ('1265', 50.598594688278254), ('2918', 45.97815009148305), ('1198', 45.33998551147823), ('1079', 44.49973715991713), ('2797', 43.74438598350065), ('1580', 40.78093075935865), ('480', 39.71362303147931), ('296', 39.15191027933132)] 
5879 [('2916', 39.009019067522374), ('1036', 33.30106052760291), ('1196', 31.18037190732054), ('480', 27.99058420592969), ('1291', 25.412768256104226), ('457', 23.773315527371746), ('780', 20.880755908144057), ('1270', 18.66122421691399), ('1573', 17.009622398475713), ('1370', 15.625320743425956)] 
5880 [('260', 74.87862932363788), ('1240', 66.09958763105692), ('296', 65.17650447676267), ('318', 45.818024372999396), ('1393', 44.50361603502738), ('1370', 42.19228742836984), ('541', 40.42685967213226), ('1517', 39.496839134033266), ('2997', 37.82314081350984), ('1923', 37.30951184572515)] 
5881 [('457', 44.48336267015136), ('1580', 41.13003953873541), ('480', 40.70437052321635), ('2424', 30.28390125042322), ('1527', 29.811950204213673), ('39', 29.687373008693136), ('1517', 29.301084232221335), ('2268', 29.18126230532351), ('539', 28.91162696634718), ('593', 28.748619418076434)] 
5882 [('260', 27.60131952922498), ('1196', 26.63911188437909), ('589', 25.579832018890286), ('1214', 21.07175351584292), ('2916', 20.66485365660994), ('1374', 20.434181929943573), ('480', 18.986892011292753), ('1198', 18.234919560124762), ('780', 17.343016717217083), ('1036', 14.081762292476547)] 
5883 [('2762', 11.538528395586205), ('2683', 9.248648608580343), ('2959', 8.918849585247923), ('2706', 8.59522958758346), ('1196', 7.86651466816759), ('2599', 7.684984563449287), ('2395', 7.46278965044919), ('1265', 7.320032258646704), ('2396', 7.191004410858017), ('2710', 6.566792131532857)] 
5884 [('2571', 49.74831252469064), ('1214', 34.65217013360564), ('1580', 29.01253329630153), ('1610', 25.303756311292357), ('1097', 19.193919909911067), ('2028', 18.263132840250975), ('780', 18.082867591848945), ('32', 17.066363603879115), ('592', 17.009195955241182), ('2985', 16.86194363740643)] 
5885 [('589', 42.13006879527931), ('260', 41.65548923350995), ('1198', 35.7735682094561), ('480', 28.58083707135138), ('1210', 27.49559367408282), ('1617', 27.374180488546855), ('1240', 27.046006095079036), ('318', 25.686829068875426), ('296', 25.542521962846294), ('1200', 22.604902483132904)] 
5886 [('1265', 63.54554766826842), ('1240', 59.01341414808742), ('296', 49.20932343646567), ('593', 45.38307363974277), ('1291', 41.840184741061364), ('1079', 41.56207668745887), ('318', 38.99154668907328), ('541', 38.83188700247323), ('2918', 38.70262654258671), ('2797', 38.372086159331104)] 
5887 [('1196', 24.958448825826842), ('1198', 24.558226816423723), ('608', 21.991295693891033), ('260', 21.687247335106942), ('2080', 19.086599218798217), ('594', 19.020577232032704), ('2174', 17.62827138628524), ('1079', 14.540057191148337), ('296', 14.427840578820163), ('2716', 14.363190247768348)] 
5888 [('1265', 87.15054595267004), ('1079', 67.29259463429564), ('1394', 56.08206074352255), ('2174', 54.9378306095483), ('296', 49.89467336255996), ('593', 45.263919793000206), ('912', 42.713292652211265), ('1517', 42.61120284351599), ('1247', 42.22937991280798), ('1580', 41.871414614812004)] 
5889 [('1394', 29.085713539915112), ('1307', 26.56020677470747), ('1265', 26.499628500249212), ('858', 26.375970530187637), ('260', 25.658660421665257), ('2918', 24.004789557695002), ('919', 23.856638239208856), ('1136', 23.303102733427803), ('2797', 22.91299485448363), ('2571', 22.509945720238917)] 
5890 [('1198', 56.23324126684167), ('608', 51.72837207389372), ('1079', 50.27456094644568), ('589', 49.511874017194664), ('1265', 47.83656587961964), ('1247', 42.33085972051473), ('2571', 41.5287981922079), ('1394', 40.41884320063644), ('1307', 39.47000566665954), ('2028', 38.39201598307915)] 
5891 [('2716', 24.008759848047706), ('223', 21.77446996722222), ('2694', 18.36661964010238), ('3578', 16.236254215695453), ('2987', 12.886903484189013), ('608', 12.42335495009733), ('2396', 11.796021763720576), ('589', 11.302446480332758), ('50', 10.898665257905773), ('3623', 10.712256813502819)] 
5892 [('1198', 36.282166054247924), ('1210', 32.639569933033144), ('1200', 31.40797385607111), ('1527', 21.527631199867905), ('924', 21.2480186384694), ('2628', 20.495749705391344), ('2028', 17.75604732559119), ('1356', 16.288121859950387), ('1036', 15.697435323897762), ('912', 15.256374767136213)] 
5893 [('1079', 31.61535768862068), ('1394', 26.965425457822974), ('2918', 25.525251306641156), ('1307', 25.451337946447726), ('2174', 23.24863032663456), ('2797', 22.636251115104663), ('1136', 21.512844090562137), ('1278', 18.72276288249215), ('1517', 17.406610830055026), ('1641', 17.225369235145873)] 
5894 [('457', 37.11608680652627), ('1036', 28.011094482761344), ('2916', 26.67846913774439), ('1370', 26.601115414961995), ('592', 24.20020425995013), ('1291', 23.361030032561867), ('2571', 22.845242308912955), ('380', 19.26202574736446), ('648', 18.62105549029981), ('780', 18.405977613791023)] 
5895 [('1089', 19.17132238635245), ('50', 17.741017573695153), ('296', 14.390887205419208), ('47', 12.185211028303028), ('593', 11.448454323845995), ('457', 10.40276152453244), ('1196', 9.84999447267824), ('589', 9.764657631827546), ('6', 8.390352260967585), ('2028', 8.379959455081293)] 
5896 [('1265', 36.31305959409312), ('500', 28.855362207370092), ('1923', 28.5667235243528), ('1777', 27.659994574517523), ('3253', 25.749684113203372), ('2321', 21.696591166856635), ('2599', 19.065363611887168), ('2396', 18.859620327572475), ('2395', 18.57583008185114), ('597', 17.881868413580193)] 
5897 [('3578', 7.419408955014977), ('2599', 7.388048762298405), ('2858', 7.251879616257382), ('1079', 7.2313637053963165), ('1394', 6.929165022849334), ('2395', 6.112475728974207), ('50', 6.0660224639777525), ('1958', 5.859729706230905), ('1247', 5.680551841455013), ('2762', 5.591170449658032)] 
5898 [('2762', 10.742689506789663), ('1196', 8.60835150731473), ('296', 8.027464072832922), ('1210', 7.643197604198077), ('2858', 7.576234332658897), ('589', 7.3200610351129685), ('2959', 7.162963075072705), ('2396', 7.070055750972891), ('2706', 6.852068217398385), ('1198', 6.830345870284846)] 
5899 [('2134', 4.999531523823665), ('3087', 4.770769620357466), ('2054', 3.958341405808068), ('780', 3.653134825627608), ('2371', 3.3223157027302817), ('2375', 3.2650603977207244), ('2374', 3.1875854429917414), ('2407', 3.1844312938469135), ('3524', 3.182733219718619), ('2478', 3.040258577820909)] 
5900 [('608', 24.363043380959596), ('1208', 16.099471121103054), ('1704', 15.958888405904228), ('1674', 15.710973820138147), ('1084', 14.686113200131889), ('1393', 14.608272788964033), ('296', 13.711630566564036), ('2352', 13.496599600180586), ('318', 13.127522128929591), ('1186', 13.013724659012407)] 
5901 [('589', 11.941827572647535), ('480', 10.704325837499798), ('2571', 9.890777881665779), ('2916', 9.296154551448751), ('1198', 8.935392296882288), ('1580', 8.617897747703461), ('2028', 8.525588086720617), ('648', 8.366063821844172), ('110', 7.761812372520325), ('260', 7.540538937549058)] 
5902 [('1196', 20.52138573463676), ('1198', 20.07549556555743), ('912', 19.07739815941656), ('858', 17.833071669356357), ('1252', 17.305539500961075), ('1265', 14.924238337296043), ('904', 14.187920411384887), ('608', 13.855306017832707), ('1210', 13.197777513116687), ('903', 12.544763723073856)] 
5903 [('589', 41.19607710457686), ('457', 33.77138814451745), ('2628', 23.99878182202992), ('648', 23.515643039916387), ('1676', 17.330649294782198), ('1198', 17.203479471218518), ('474', 16.28230517453824), ('1240', 15.727693370744827), ('3256', 15.334593364095713), ('316', 14.174894433939816)] 
5904 [('2571', 7.106697755163408), ('1198', 6.557892578942083), ('260', 5.890905368925834), ('480', 5.768763381715536), ('1240', 5.75565711424046), ('1210', 5.7509162586011175), ('1580', 5.748213164551667), ('2916', 5.630646868830271), ('2028', 5.141361050453653), ('1200', 4.246789599317401)] 
5905 [('2797', 23.432429693295738), ('589', 20.57986861267879), ('2571', 20.309428449867724), ('1198', 19.276888154739975), ('2918', 18.71405843574822), ('260', 18.371273597470665), ('3471', 18.01681803690338), ('2916', 17.589862746353127), ('1079', 17.444063576383957), ('480', 17.191820869878647)] 
5906 [('608', 42.29608682828286), ('1265', 40.55278391008836), ('1196', 38.45177051565677), ('296', 35.7233958419857), ('2571', 31.686201575302597), ('1307', 28.008182141564195), ('480', 24.514140954892795), ('527', 24.169977640441594), ('1270', 24.15728673341949), ('2858', 23.58371006031516)] 
5907 [('904', 13.870953409910989), ('903', 13.427995107977713), ('912', 12.104421917441163), ('1252', 11.129814251043435), ('930', 10.490290041884164), ('1247', 10.477187869988024), ('1219', 10.309967659908931), ('3435', 8.284989122060761), ('913', 8.190154133689017), ('608', 7.76976339197563)] 
5908 [('589', 73.68739748994359), ('1210', 48.60692300813235), ('733', 38.81012059319516), ('3527', 35.632690615410894), ('1197', 32.74941301520818), ('1377', 31.860625421943528), ('1270', 31.65831681201569), ('316', 30.97788964298117), ('2028', 29.525757187001698), ('858', 28.180380175672436)] 
5909 [('1198', 9.94029076215612), ('1240', 7.820310703938073), ('260', 7.65509786596501), ('1387', 7.2071003135290415), ('1321', 7.0915945610224504), ('1278', 7.011885959900467), ('1036', 6.988785946978227), ('2716', 6.965878508152098), ('1997', 6.190269807066693), ('2571', 6.1744511225337995)] 
5910 [('1393', 22.555027257749455), ('1307', 22.449506519555875), ('1265', 21.66485717555598), ('3448', 20.741014485933732), ('2915', 20.52423535760621), ('1197', 16.56387747732215), ('3361', 16.469290129713126), ('1270', 16.055420596065566), ('1962', 15.638523240827038), ('1246', 15.571940621194814)] 
5911 [('589', 58.11618450632318), ('2571', 51.39493080368443), ('780', 33.838204601957855), ('541', 31.43618165633323), ('3527', 27.674325345489276), ('2762', 27.376258316122282), ('318', 25.563797079344017), ('2028', 24.27314580175249), ('1573', 22.80346587969248), ('1265', 21.67817562197389)] 
5912 [('1196', 33.54088273086648), ('1265', 30.616388557909445), ('1197', 25.224447633755727), ('2716', 23.990916768625986), ('1270', 23.16198542468817), ('1079', 22.902595516092262), ('2918', 22.174883453780527), ('608', 22.111557062594585), ('480', 21.43753276644926), ('2571', 21.309507930746985)] 
5913 [('296', 29.387688774008318), ('1393', 23.97397948363386), ('593', 22.395418176152756), ('1704', 19.17826140857412), ('1265', 18.632344476214644), ('589', 16.608528869133995), ('457', 16.14651040756697), ('2858', 15.972832214110273), ('50', 14.693101410668048), ('2268', 13.542129260289965)] 
5914 [('296', 13.716529039663557), ('1089', 11.867535134796714), ('589', 10.903257056490489), ('457', 10.299644053675665), ('1617', 9.994544122278523), ('1196', 9.776790860307809), ('47', 9.746689154893993), ('1198', 9.516403484845881), ('2571', 9.455626853075776), ('593', 9.3334972497682)] 
5915 [('589', 77.29387613923534), ('1196', 60.78718524909052), ('480', 46.95526894814184), ('1265', 46.165392751675874), ('296', 42.95661425626357), ('1370', 37.71557821928103), ('2762', 36.810597550437464), ('1777', 33.46885027192562), ('2858', 32.05995841493694), ('1517', 31.426151502037484)] 
5916 [('589', 78.05561566721974), ('457', 55.93729590556059), ('480', 48.91101983757288), ('1265', 44.6000045825048), ('1219', 42.70055753933002), ('1393', 42.00001006516859), ('3527', 38.23496878999604), ('1307', 35.64745458907764), ('1610', 34.43104135181564), ('1704', 33.98317619296225)] 
5917 [('1196', 71.67537541081283), ('2916', 52.81666702208158), ('1210', 50.71296773316628), ('1270', 47.29809886653687), ('592', 43.81044101280232), ('1580', 42.32055090228452), ('457', 41.99951441217349), ('1036', 41.773739439114564), ('1214', 37.99448190090502), ('608', 34.15733507683168)] 
5918 [('858', 9.313252697447494), ('296', 8.908409781429349), ('50', 8.813523247407218), ('1617', 8.465888588345901), ('1196', 7.784003738858295), ('1198', 7.527104055991211), ('318', 7.1038774745724975), ('260', 6.595800109167605), ('589', 6.490247502132601), ('457', 6.463691588153813)] 
5919 [('2706', 13.634566061215883), ('2959', 13.331875573365085), ('2683', 11.903551133079448), ('2502', 8.969224047213226), ('2395', 7.990094990096833), ('2997', 7.592138064896406), ('2699', 6.637410179141506), ('2858', 6.126643740168442), ('1923', 5.7859590132120315), ('2541', 5.545455635136418)] 
5920 [('1270', 39.86420292282573), ('457', 36.34161405983153), ('1197', 34.635210180197696), ('2858', 31.334729179042164), ('2174', 30.39481486228678), ('2571', 28.958160952878018), ('2915', 27.16175928151444), ('527', 26.32924213928463), ('858', 25.24654917724799), ('1580', 24.909027708964928)] 
5921 [('589', 22.152793969205767), ('1210', 18.84300945277141), ('1240', 18.707892862737445), ('480', 18.4102719835325), ('1200', 14.876768022870351), ('2028', 14.438515179306346), ('457', 13.836320711905193), ('1197', 13.723216444936883), ('1291', 13.597480266311077), ('1270', 13.475312010462286)] 
5922 [('1196', 39.58493047973004), ('1198', 37.56367164720476), ('1079', 29.581253046747705), ('593', 27.912867304530387), ('296', 26.922257507373992), ('2028', 22.252604079479063), ('589', 22.181189808511775), ('3363', 22.16593500508214), ('1307', 21.636106177392502), ('1265', 21.165571529984813)] 
5923 [('2858', 15.66824147743227), ('608', 15.41619104545749), ('296', 13.510064551344769), ('589', 13.241730811660172), ('457', 11.672398979460105), ('1198', 10.322699997993963), ('260', 10.293021235012676), ('50', 10.060632465124092), ('2571', 9.923046775720847), ('1393', 9.91968328493327)] 
5924 [('2916', 51.90558306797497), ('589', 48.004255036273186), ('733', 43.14977865569176), ('1036', 41.0159775445298), ('260', 39.179628267141766), ('1552', 37.13936030267554), ('165', 35.43985639847591), ('3256', 32.080371299841445), ('592', 31.563910836827898), ('1580', 30.712297539714207)] 
5925 [('1307', 41.56013565588343), ('1196', 38.0768000556901), ('2797', 37.63640233542849), ('1079', 37.09692241343073), ('1282', 28.88445369816527), ('1197', 28.102034554037736), ('589', 26.776843216452622), ('1580', 26.60111312701565), ('1240', 25.376521780238797), ('364', 25.07623581297244)] 
5926 [('2916', 33.37634790633406), ('1196', 32.96547916004795), ('1370', 26.295117563115074), ('1210', 24.24697363453568), ('780', 23.92260325434477), ('1200', 23.189826634845844), ('1580', 19.345136797639945), ('474', 16.734512073010364), ('380', 16.337573116710722), ('1608', 15.984973932017873)] 
5927 [('296', 46.38024493514932), ('1393', 40.92572373287206), ('1617', 30.891104066538986), ('50', 27.02786509757625), ('39', 26.076330047905408), ('589', 24.749262337315145), ('1777', 22.890252958360755), ('527', 22.877678594905998), ('440', 22.671349945095876), ('1196', 21.708547090230326)] 
5928 [('1196', 6.289583692430888), ('260', 6.163224597731276), ('2571', 5.78382554277016), ('780', 4.813759058985259), ('1240', 4.807845210797765), ('1200', 4.6131143502750716), ('2916', 4.604237626490281), ('1252', 4.4845317384171866), ('1210', 4.291464847851522), ('1214', 4.165941110561872)] 
5929 [('1347', 27.76317143143476), ('1130', 24.593344074382532), ('2517', 23.16869351860806), ('1991', 23.09908160144657), ('1994', 19.30245969171899), ('1219', 15.061602337877693), ('1407', 14.760552506365643), ('1258', 14.445091141673146), ('1997', 13.644816224455429), ('1717', 12.323287861915004)] 
5930 [('1196', 25.720535977945033), ('1307', 25.402329671744333), ('2716', 24.947696522630295), ('1580', 24.404506969159605), ('260', 24.265422205910905), ('457', 22.038260846149274), ('39', 21.867522185450415), ('589', 20.875484008353755), ('480', 18.510839605513546), ('1394', 18.33912283421547)] 
5931 [('1198', 41.80344000711401), ('589', 33.448820193655756), ('1240', 29.65047000482123), ('1270', 28.968116668616375), ('1197', 28.781023559668487), ('1580', 27.424979869428064), ('780', 24.38335509009371), ('457', 23.40915222974221), ('1200', 20.48963598715458), ('2918', 18.279126474635927)] 
5932 [('457', 15.46199324341919), ('2571', 14.125143328599485), ('1610', 13.171035816588935), ('1196', 11.92620264828115), ('260', 9.284670474870106), ('1580', 9.17096408263796), ('1210', 8.344191251256447), ('858', 7.422215420967268), ('1198', 7.412127859582547), ('110', 6.983447959750378)] 
5933 [('2762', 21.460804980031703), ('2710', 17.877573072840494), ('2959', 16.977886611480077), ('2997', 14.929428636176816), ('223', 13.513841799802044), ('2502', 12.152456517051363), ('1196', 11.530226363723761), ('1265', 10.677591635701209), ('1513', 9.939051735304885), ('2571', 9.47341780380398)] 
5934 [('608', 19.451439046513514), ('1198', 15.551524510954579), ('318', 14.500199000395137), ('919', 12.843807021020888), ('589', 11.998908422986792), ('1213', 11.132538144861334), ('2028', 10.47899476069993), ('2571', 10.330088471761359), ('527', 10.272155520691298), ('908', 9.261619535932969)] 
5935 [('1923', 14.461905830290238), ('1517', 11.71693300898083), ('3253', 10.679290505656144), ('1197', 9.377406715524648), ('1777', 8.646436805095487), ('2858', 8.392191590757413), ('2321', 8.385854012067034), ('608', 8.316481091935144), ('1198', 8.194443176034033), ('2716', 8.097020677008022)] 
5936 [('260', 34.255647071442226), ('589', 33.901169223947804), ('2571', 25.84887238498471), ('2858', 19.74769025409488), ('1210', 19.283833563887022), ('1213', 18.099918647195747), ('1617', 17.81180487553457), ('2762', 15.820964210663455), ('457', 15.791739837618994), ('1200', 15.631193928802013)] 
5937 [('1196', 41.94808303848052), ('1198', 35.7963335365279), ('1240', 28.69999012353388), ('1270', 27.159493020713395), ('1097', 24.560161212366612), ('1214', 23.347927620132403), ('2174', 20.968078553001906), ('296', 19.531090743789758), ('1580', 19.114467737248404), ('457', 18.102721206313863)] 
5938 [('589', 39.463847453625704), ('296', 32.64555975584687), ('39', 31.151333320504673), ('1580', 25.56460040161262), ('1240', 24.776053542174356), ('1617', 24.571085159649403), ('3253', 24.353187837841546), ('1270', 23.970453374841004), ('2916', 23.930344688733612), ('2716', 23.60061062929132)] 
5939 [('1196', 35.59368404931827), ('589', 32.75281415360713), ('296', 30.234786104893637), ('260', 29.408166765055004), ('2571', 27.588243393508243), ('318', 27.231645457077136), ('1214', 22.746730574967007), ('2028', 21.351542831015173), ('1265', 19.909822732890603), ('480', 19.17695270886607)] 
5940 [('2710', 17.51537035810946), ('2683', 15.733249459536577), ('2699', 15.157495094168416), ('2762', 13.715891456461643), ('2959', 11.732176529423551), ('3005', 10.525871889961085), ('2694', 9.135644585610208), ('2763', 9.063593293873334), ('785', 8.020030969348763), ('2858', 6.56463767597868)] 
5941 [('1198', 12.595860584254869), ('1617', 12.49133069997376), ('2571', 11.8891596039061), ('2028', 11.062426044447706), ('296', 10.487935843250906), ('260', 10.163816337899338), ('318', 8.947037680664286), ('1196', 8.81729921742366), ('930', 8.081770853064683), ('480', 7.870859191218681)] 
5942 [('1247', 39.73953167308342), ('608', 39.412038158760154), ('1196', 33.60818216741717), ('912', 32.09290743688791), ('1198', 30.42500157804341), ('919', 28.471230098923332), ('296', 26.311592397344196), ('1270', 24.784894200893493), ('260', 23.535523234155804), ('318', 22.283063563568252)] 
5943 [('2396', 14.108525464912834), ('1265', 13.643882164522743), ('1196', 13.50726660051718), ('1198', 13.207454100900307), ('260', 12.62632067052579), ('608', 12.51723551099877), ('1079', 12.12202208692638), ('589', 10.718289642624818), ('1270', 10.149792314694732), ('593', 10.05477961531791)] 
5944 [('1247', 5.278437127210438), ('912', 5.243461837724393), ('1079', 5.043357333674612), ('2100', 4.983449269545215), ('2918', 3.8459088303048006), ('916', 3.809866584411189), ('914', 3.806879536791592), ('900', 3.573733802257549), ('1197', 3.5615138416052043), ('2797', 3.5249409113903645)] 
5945 [('1208', 17.03799543789201), ('1084', 14.603934033765276), ('3362', 11.998518303919223), ('608', 9.878761528804937), ('1247', 9.806592540674101), ('1952', 9.733486332454108), ('3363', 8.463599641938847), ('1263', 8.199770586992521), ('1234', 7.8217427756935916), ('1617', 7.284773203154003)] 
5946 [('597', 24.98762545277857), ('39', 23.543044185285353), ('1777', 20.01139199429139), ('2424', 19.45630437288433), ('708', 18.330648666258966), ('587', 16.71998163303538), ('1923', 14.646426170456582), ('608', 13.98963997115486), ('2671', 13.812962754389176), ('1641', 13.38944459602672)] 
5947 [('260', 29.80420677873049), ('1270', 24.50413743277451), ('589', 24.20131798069487), ('2571', 21.352358995429014), ('2985', 19.547909222339836), ('924', 19.03417528519592), ('1198', 18.78386390784309), ('2529', 13.728923774836826), ('2662', 13.656118242020025), ('480', 12.44623278987585)] 
